,imageLink,category,cardName,s3_file_name,s3_link,rgb,hue
2194,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1ba/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw84a7c9e7/images/finished-goods/Conquer-Big-Birthday-Card-root-295QUJ3631_PV.1.QUJ3631.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Boy,conquer-big-birthday-card-root-295quj3631,conquer-big-birthday-card-root-295quj3631,https://greeting-card-images.s3.amazonaws.com/conquer-big-birthday-card-root-295quj3631,[107.94497697 180.75438815 187.51027014],184.37913498066675
3582,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw3a00ae4a/images/finished-goods/Lovebirds-Anniversary-Card-for-Husband_659AVY2236_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Husband,lovebirds-anniversary-card-for-husband,lovebirds-anniversary-card-for-husband,https://greeting-card-images.s3.amazonaws.com/lovebirds-anniversary-card-for-husband,[  9.03653227 131.34147265 141.0889646 ],184.3901942143148
1706,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwd19799e5/images/finished-goods/Wife-Funny-Pop-Up-Valentines-Day-Card_659VEE2423_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Husband,wife-funny-pop-up-valentines-day-card,wife-funny-pop-up-valentines-day-card,https://greeting-card-images.s3.amazonaws.com/wife-funny-pop-up-valentines-day-card,[217.54330336 155.0428301  162.71793658],184.4665643848718
2459,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwbd6df3c8/images/finished-goods/vintage-mickey-mouse-and-pluto-root-399vee4037_1470_1.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Son,vintage-mickey-mouse-and-pluto-root-399vee4037,vintage-mickey-mouse-and-pluto-root-399vee4037,https://greeting-card-images.s3.amazonaws.com/vintage-mickey-mouse-and-pluto-root-399vee4037,[ 13.84638095 208.46733333 224.18590476],184.48407307583628
756,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw6d83bd57/images/finished-goods/Something-Cute-in-the-Sack-Birthday-Card_399HBD4294_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Any+Woman,something-cute-in-the-sack-birthday-card,something-cute-in-the-sack-birthday-card,https://greeting-card-images.s3.amazonaws.com/something-cute-in-the-sack-birthday-card,[197.35860438 224.46552336 226.6759314 ],184.52375765497544
1174,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1ba/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw6446aeeb/images/finished-goods/Loads-of-Fun-Birthday-Card-root-599LAD1864_PV.1.LAD1864.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Boy,loads-of-fun-birthday-card-root-599lad1864,loads-of-fun-birthday-card-root-599lad1864,https://greeting-card-images.s3.amazonaws.com/loads-of-fun-birthday-card-root-599lad1864,[145.149229   223.86969543 230.34841341],184.5662576248144
1380,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwa7f2019a/images/finished-goods/Hugs-and-Kisses-Birthday-Card-for-Grandma-root-459HKB3836_PV.1.HKB3836.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Grandmother,hugs-and-kisses-birthday-card-for-grandma-root-459hkb3836,hugs-and-kisses-birthday-card-for-grandma-root-459hkb3836,https://greeting-card-images.s3.amazonaws.com/hugs-and-kisses-birthday-card-for-grandma-root-459hkb3836,[227.69807692 206.06057692 143.58942308],184.57863058253713
1212,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw93a470eb/images/finished-goods/Leaves-Illustration-Romantic-Fathers-Day-Card_429FT1375_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Husband,leaves-illustration-romantic-fathers-day-card,leaves-illustration-romantic-fathers-day-card,https://greeting-card-images.s3.amazonaws.com/leaves-illustration-romantic-fathers-day-card,[197.70742358 204.53580786 193.53755459],184.58394278802112
2433,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw7f85b806/images/finished-goods/WideEyed-Dogs-Mothers-Day-Card-root-629MOA1713_MOA1713_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Any+Woman,wideeyed-dogs-mothers-day-card-root-629moa1713,wideeyed-dogs-mothers-day-card-root-629moa1713,https://greeting-card-images.s3.amazonaws.com/wideeyed-dogs-mothers-day-card-root-629moa1713,[225.89162011 113.41191806 109.69869646],184.6161036186407
913,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw7e5707c9/images/finished-goods/Thank-You-for-Sharing-My-Life-Birthday-Card-for-Wife-root-559FBD1188_PV.1.FBD1188.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Wife,thank-you-for-sharing-my-life-birthday-card-for-wife-root-559fbd1188,thank-you-for-sharing-my-life-birthday-card-for-wife-root-559fbd1188,https://greeting-card-images.s3.amazonaws.com/thank-you-for-sharing-my-life-birthday-card-for-wife-root-559fbd1188,[177.22949567 224.08634743 228.01655629],184.70725744297505
240,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw0e0a5ed1/images/finished-goods/Daughter-Marjolein-Bastin-Birthday-Card_499FBD1149_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Daughter,daughter-marjolein-bastin-birthday-card,daughter-marjolein-bastin-birthday-card,https://greeting-card-images.s3.amazonaws.com/daughter-marjolein-bastin-birthday-card,[242.26323458 236.07965032 231.19766877],184.71229801187556
1146,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwb6485ee8/images/finished-goods/a-Daughter-Talented-Woman-Birthday-Card_399FBD8085_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Daughter,a-daughter-talented-woman-birthday-card,a-daughter-talented-woman-birthday-card,https://greeting-card-images.s3.amazonaws.com/a-daughter-talented-woman-birthday-card,[246.35245503 171.43218279 185.75012154],184.72804069574806
2445,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwcbd378dd/images/finished-goods/AllCaps-Descriptive-Lettering-Fathers-Day-Card_299FD6867_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Father,allcaps-descriptive-lettering-fathers-day-card,allcaps-descriptive-lettering-fathers-day-card,https://greeting-card-images.s3.amazonaws.com/allcaps-descriptive-lettering-fathers-day-card,[221.95108842 164.89518947  60.99113142],184.7502301779329
3863,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwa2c38cb6/images/finished-goods/Disney-Frozen-Wonderful-Granddaughter-Displayable-Birthday-Card-root-499HKB2247_HKB2247_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Granddaughter,disney-frozen-wonderful-granddaughter-displayable-birthday-card-root-499hkb2247,disney-frozen-wonderful-granddaughter-displayable-birthday-card-root-499hkb2247,https://greeting-card-images.s3.amazonaws.com/disney-frozen-wonderful-granddaughter-displayable-birthday-card-root-499hkb2247,[100.77142857  57.10571429  74.27028571],184.80467576273546
943,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw8bfbbf58/images/finished-goods/Pastel-Flowers-With-Ribbon-Birthday-Card-for-Mom-From-Both-of-Us-root-559FBD8015_PV.1.FBD8015.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Mother,pastel-flowers-with-ribbon-birthday-card-for-mom-from-both-of-us-root-559fbd8015,pastel-flowers-with-ribbon-birthday-card-for-mom-from-both-of-us-root-559fbd8015,https://greeting-card-images.s3.amazonaws.com/pastel-flowers-with-ribbon-birthday-card-for-mom-from-both-of-us-root-559fbd8015,[158.97469586 230.65973236 236.66350365],184.81447001767552
1429,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw74f8f15b/images/finished-goods/Cheers-to-You-Pop-Up-Beverage-Carrier-Birthday-Card-root-599IMI1021_IMI1021_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Any+Man,cheers-to-you-pop-up-beverage-carrier-birthday-card-root-599imi1021,cheers-to-you-pop-up-beverage-carrier-birthday-card-root-599imi1021,https://greeting-card-images.s3.amazonaws.com/cheers-to-you-pop-up-beverage-carrier-birthday-card-root-599imi1021,[172.36317512 198.07577741 200.34451718],184.92158218616896
3473,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwd78323f3/images/finished-goods/Turn-Out-Great-Birthday-Card-Nephew_429MAN4644_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Nephew,turn-out-great-birthday-card-nephew,turn-out-great-birthday-card-nephew,https://greeting-card-images.s3.amazonaws.com/turn-out-great-birthday-card-nephew,[ 90.46122449 117.71530612  93.31632653],185.0426423360769
1326,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw1915e89e/images/finished-goods/You-Light-Our-Life-Hanukkah-Card-for-Daughter-root-299CH1683_CH1683_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Daughter,you-light-our-life-hanukkah-card-for-daughter-root-299ch1683,you-light-our-life-hanukkah-card-for-daughter-root-299ch1683,https://greeting-card-images.s3.amazonaws.com/you-light-our-life-hanukkah-card-for-daughter-root-299ch1683,[135.58103385 220.20474614 228.01848786],185.04903082762283
2135,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwed6da226/images/finished-goods/Snoopy-Woodstock-Musical-Pop-Up-Fathers-Day-Card_799FFF1057_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Father,snoopy-woodstock-musical-pop-up-fathers-day-card,snoopy-woodstock-musical-pop-up-fathers-day-card,https://greeting-card-images.s3.amazonaws.com/snoopy-woodstock-musical-pop-up-fathers-day-card,[232.12550861 206.84131455  44.52143975],185.07636592662573
603,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw560e8abd/images/finished-goods/Pink-Heart-Frameable-Art-Mothers-Day-Card_1299MSI8959_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Mother,pink-heart-frameable-art-mothers-day-card,pink-heart-frameable-art-mothers-day-card,https://greeting-card-images.s3.amazonaws.com/pink-heart-frameable-art-mothers-day-card,[240.63687151 218.86126629 207.35428305],185.30232558138266
1951,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwfdca20cd/images/finished-goods/Hand-Picked-by-God--Mothers-Day-Card_659MDD1283_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Mother,hand-picked-by-god--mothers-day-card,hand-picked-by-god--mothers-day-card,https://greeting-card-images.s3.amazonaws.com/hand-picked-by-god--mothers-day-card,[200.85185185 156.2640076  147.56410256],185.45727670499988
1980,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw99ace5be/images/finished-goods/Let-Your-Light-Shine-Sister-Birthday-Card-root-599QUF8003_PV.1.QUF8003.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Sister,let-your-light-shine-sister-birthday-card-root-599quf8003,let-your-light-shine-sister-birthday-card-root-599quf8003,https://greeting-card-images.s3.amazonaws.com/let-your-light-shine-sister-birthday-card-root-599quf8003,[109.06222222 189.91555556 201.28666667],185.59844404548176
4204,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw3e11d164/images/finished-goods/Cake-with-Candles-Birthday-Card-for-Son_499MAN2695_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Son,cake-with-candles-birthday-card-for-son,cake-with-candles-birthday-card-for-son,https://greeting-card-images.s3.amazonaws.com/cake-with-candles-birthday-card-for-son,[46.86068009 37.56586332 36.16936283],185.68336967534256
945,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwbcf68065/images/finished-goods/Palace-Pets-Pumpkin-Musical-2nd-Birthday-Card-root-559TNG1129_PV.1.TNG1129.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Girl,palace-pets-pumpkin-musical-2nd-birthday-card-root-559tng1129,palace-pets-pumpkin-musical-2nd-birthday-card-root-559tng1129,https://greeting-card-images.s3.amazonaws.com/palace-pets-pumpkin-musical-2nd-birthday-card-root-559tng1129,[181.43686908 219.9357043  223.96878397],185.68666734911744
2591,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1ba/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwfea6a90b/images/finished-goods/Build-a-Robot-Birthday-Card-With-Standing-Puzzle-root-699HFI1272_HFI1272_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Boy,build-a-robot-birthday-card-with-standing-puzzle-root-699hfi1272,build-a-robot-birthday-card-with-standing-puzzle-root-699hfi1272,https://greeting-card-images.s3.amazonaws.com/build-a-robot-birthday-card-with-standing-puzzle-root-699hfi1272,[220.53406686 140.13711384  73.36436733],185.69376868625105
620,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw3b760464/images/finished-goods/Hugging-Dogs-Pop-Up-Mothers-Day-Card_429MOA7176_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Mother,hugging-dogs-pop-up-mothers-day-card,hugging-dogs-pop-up-mothers-day-card,https://greeting-card-images.s3.amazonaws.com/hugging-dogs-pop-up-mothers-day-card,[207.28091019 227.49778494 229.72029803],185.70718616439711
3910,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw87838ce9/images/finished-goods/Flower-Vase-Mothers-Day-Card-From-Us_699MOA1593_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Mother,flower-vase-mothers-day-card-from-us,flower-vase-mothers-day-card-from-us,https://greeting-card-images.s3.amazonaws.com/flower-vase-mothers-day-card-from-us,[ 19.36046512  83.13107822 118.65750529],185.79661016949143
3146,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwe68dff24/images/finished-goods/Jill-Scott-Im-Here-for-You-Encouragement-Card-root-399MHF1080_PV.1.MHF1080.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Any+Woman,jill-scott-im-here-for-you-encouragement-card-root-399mhf1080,jill-scott-im-here-for-you-encouragement-card-root-399mhf1080,https://greeting-card-images.s3.amazonaws.com/jill-scott-im-here-for-you-encouragement-card-root-399mhf1080,[  9.49887737 168.37728843 185.52797927],185.84466296641367
672,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw51f9a0f8/images/finished-goods/Dancing-Girl-Birthday-Card-root-295QUJ3663_PV.1.QUJ3663.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Girl,dancing-girl-birthday-card-root-295quj3663,dancing-girl-birthday-card-root-295quj3663,https://greeting-card-images.s3.amazonaws.com/dancing-girl-birthday-card-root-295quj3663,[193.82578505 230.0534681  234.07622869],185.96297555326368
2628,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw756cabea/images/finished-goods/Are-Beautiful-Spanish-Mothers-Day-Card_599MTH7302_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Grandmother,are-beautiful-spanish-mothers-day-card,are-beautiful-spanish-mothers-day-card,https://greeting-card-images.s3.amazonaws.com/are-beautiful-spanish-mothers-day-card,[ 83.39044652 168.77466251 177.5815161 ],186.01086129224691
3822,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw76b99014/images/finished-goods/Love-Keeps-Us-Together-Anniversary-Card_299MHF1055_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Wife,love-keeps-us-together-anniversary-card,love-keeps-us-together-anniversary-card,https://greeting-card-images.s3.amazonaws.com/love-keeps-us-together-anniversary-card,[ 41.83864337  81.36567318 115.97389517],186.01502223105464
3824,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw76b99014/images/finished-goods/Love-Keeps-Us-Together-Anniversary-Card_299MHF1055_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Husband,love-keeps-us-together-anniversary-card,love-keeps-us-together-anniversary-card,https://greeting-card-images.s3.amazonaws.com/love-keeps-us-together-anniversary-card,[ 41.58396246  81.44664354 116.0173434 ],186.03221132505294
817,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw01a3cac2/images/finished-goods/A-Grandmas-Love-Never-Leaves-Sympathy-Card-root-459S2098_PV.1.S2098.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Granddaughter,a-grandmas-love-never-leaves-sympathy-card-root-459s2098,a-grandmas-love-never-leaves-sympathy-card-root-459s2098,https://greeting-card-images.s3.amazonaws.com/a-grandmas-love-never-leaves-sympathy-card-root-459s2098,[201.54700203 218.3946477  220.28480691],186.05738339506826
2299,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1ba/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw606ca68a/images/finished-goods/Prepare-to-Celebrate-Birthday-Cards-Pack-of-8-root-699HKB4657_HKB4657_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Boy,prepare-to-celebrate-birthday-cards-pack-of-8-root-699hkb4657,prepare-to-celebrate-birthday-cards-pack-of-8-root-699hkb4657,https://greeting-card-images.s3.amazonaws.com/prepare-to-celebrate-birthday-cards-pack-of-8-root-699hkb4657,[195.00611511 197.93705036  70.83956835],186.06416595498627
824,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw01a3cac2/images/finished-goods/A-Grandmas-Love-Never-Leaves-Sympathy-Card-root-459S2098_PV.1.S2098.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Grandson,a-grandmas-love-never-leaves-sympathy-card-root-459s2098,a-grandmas-love-never-leaves-sympathy-card-root-459s2098,https://greeting-card-images.s3.amazonaws.com/a-grandmas-love-never-leaves-sympathy-card-root-459s2098,[201.22405097 218.20201752 220.11715777],186.08518292942026
